,Season,Date,Home_Team_ID,Away_Team_ID,Home_Goals,Away_Goals,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,HomeTeamRating,AwayTeamRating,HomeShortPass,AwayShortPass,HomeLongPass,AwayLongPass,HomeFreeKickAccuracy,AwayFreeKickAccuracy,HomeBallControl,AwayBallControl,HomeSprintSpeed,AwaySprintSpeed,HomeShotPower,AwayShotPower,HomeInterception,AwayInterception,HomePenalties,AwayPenalties,HomeStandingTackle,AwayStandingTackle,HomeSlindingTackle,AwaySlindingTackle,Away Support,HomeTeamWins_Home,HomeTeamWins_Away,AwayTeamWins_Home,AwayTeamWins_Away,HomeVsAway_Home,HomeVsAway_Away,,Outcome
2162,2013/2014,05-04-2014 00:00,8455,10194,3,0,30859,31306,23783,30627,72541,115067,30631,292462,94086,178812,30853,46518,119541,40695,47418,37194,97988,23253,25550,109621,110148,30830,81.09090909,74.27272727,71.09090909,69.63636364,64.81818182,62.63636364,54.18181818,55.63636364,72.54545455,67.45454545,72.45454545,64.36363636,69.72727273,65.45454545,63.09090909,57.36363636,63.18181818,61.81818182,58.54545455,58.90909091,56,55.09090909,4148.2,1,1,1,1,0.5,0.6,,Win
2163,2013/2014,06-04-2014 00:00,8668,9825,3,0,31465,77690,263653,24216,24846,101192,23782,26151,24006,32705,181276,169718,26111,35606,26005,38521,24011,23688,31435,37436,32118,46469,77.09090909,79.81818182,71.54545455,74.63636364,65.54545455,67.36363636,52.63636364,60.81818182,71.54545455,72.18181818,72.45454545,62.81818182,65.72727273,74.18181818,59,61,62.45454545,66.63636364,62.09090909,58.81818182,58.90909091,57.81818182,3773.2,1,1,1,1,0.5,0.6,,Win
2164,2013/2014,05-04-2014 00:00,8667,10003,1,0,24227,24105,163200,24658,111865,111930,115681,131583,32304,23293,8922,37193,89185,74663,24948,276121,23882,127130,24123,118528,38831,143365,71.45454545,76.81818182,61.90909091,71.90909091,55.90909091,65.63636364,49.72727273,48.81818182,64.36363636,71.36363636,70.81818182,70.09090909,63.63636364,62.90909091,55.72727273,57.81818182,57.27272727,58.09090909,54,59.45454545,52.27272727,54.90909091,2411.7,1,1,1,1,0,0.1,,Win
2165,2013/2014,05-04-2014 00:00,8456,8466,4,1,31432,30509,39027,30459,16351,36615,40196,33991,37459,26181,15403,278285,425255,26552,114268,362694,23792,46008,46893,37234,39225,109491,83.09090909,74.45454545,76.09090909,69.36363636,71.63636364,64.63636364,61.81818182,46.18181818,75.54545455,68.90909091,72.18181818,69.90909091,71.63636364,59.27272727,61.72727273,63,65.45454545,56.90909091,57.63636364,60.81818182,56.45454545,57.45454545,4708,1,1,1,1,0.1,0.2,,Win
2166,2013/2014,05-04-2014 00:00,10261,10260,0,4,23979,150466,24899,30929,240236,109652,46810,38373,31292,150201,46700,26818,35327,165823,186137,32569,24148,39618,23354,41468,144993,70409,74.63636364,79.63636364,68.45454545,73.18181818,62.36363636,65.09090909,51.27272727,51,68.54545455,73.90909091,70.54545455,75.18181818,65.36363636,66.36363636,60.63636364,55.72727273,58.09090909,62.54545455,61.27272727,53.45454545,59.09090909,53,5039.5,1,1,1,1,0.4,0.5,,Lose
2167,2013/2014,05-04-2014 00:00,9850,8659,0,1,40602,24903,24004,26209,25667,32728,40100,46354,35493,34261,35905,24147,23922,32441,26527,23787,41232,71502,24171,32734,33468,196308,74.81818182,74,66.81818182,68.72727273,59.54545455,62.54545455,51.90909091,55.45454545,68.09090909,68.09090909,72.36363636,66.81818182,68.27272727,65,52.36363636,58.36363636,57.27272727,61.45454545,59.63636364,59.72727273,53.09090909,57.36363636,2680.5,1,1,1,1,0.2,0.3,,Lose
2168,2013/2014,07-04-2014 00:00,8586,8472,5,1,26295,111800,26108,177837,46353,30895,110189,114971,157723,30960,194165,37233,188540,33863,30362,36786,25150,113908,144996,196169,24159,184822,77.27272727,72.63636364,71.18181818,65.90909091,60.36363636,58.81818182,47.27272727,50.90909091,72.45454545,64.90909091,78.36363636,69,70.36363636,63.45454545,55.27272727,60.54545455,60.90909091,54.63636364,53.18181818,61.09090909,49.36363636,60.54545455,3580.8,1,1,1,1,0.5,0.6,,Win
2169,2013/2014,06-04-2014 00:00,8654,8650,1,2,169756,30668,109897,35110,49860,37169,24372,40015,23933,30892,47382,37868,34036,22764,94043,239856,184536,30618,156008,246575,51553,40636,73.54545455,79.63636364,64.27272727,72.45454545,63.72727273,65.27272727,49.45454545,53.09090909,66.72727273,71.72727273,68.27272727,75.45454545,72.45454545,64.90909091,61.45454545,52.90909091,62.09090909,60.63636364,62.63636364,59.63636364,62.90909091,57.18181818,3419.7,1,1,1,1,0.4,0.5,,Lose
2170,2013/2014,15-04-2014 00:00,9825,8654,3,1,169718,26111,35606,46539,26005,24011,39979,37436,31435,32118,46469,169756,30668,109897,35110,49860,39367,37169,30892,40015,23538,47382,79.81818182,74.72727273,74.72727273,65.81818182,67.90909091,64.36363636,62.36363636,47.45454545,71.72727273,66.90909091,62.90909091,71.72727273,73,71.63636364,60,62.45454545,67.63636364,62,59,61.09090909,57.63636364,61.72727273,6001.3,1,1,1,1,0.4,0.5,,Win
2171,2013/2014,12-04-2014 00:00,9826,10252,1,0,22998,23358,23837,23030,146830,35345,112035,8985,160194,22929,31953,69650,139673,30602,161414,183715,26539,182223,78324,46010,23264,24698,71.72727273,74,63.81818182,66.09090909,60.09090909,60.36363636,45.36363636,47.09090909,63.36363636,65.81818182,67.18181818,68.45454545,62.81818182,67.09090909,58.09090909,62.45454545,50.36363636,59.72727273,59.90909091,61.81818182,55.63636364,56.63636364,2411.4,1,1,1,1,0,0.1,,Win
2172,2013/2014,12-04-2014 00:00,9879,9850,1,0,35477,31290,30839,26777,37604,37259,23283,197514,128827,30352,71550,40602,32616,34275,24903,25667,24583,46354,201664,109638,32728,116750,75.18181818,74.09090909,69.63636364,65.36363636,64.36363636,60.54545455,55.09090909,49.09090909,67.90909091,67.90909091,64.09090909,70.36363636,68.54545455,69.36363636,66.45454545,56.18181818,57.54545455,65.18181818,65.36363636,60.54545455,63.90909091,55.45454545,2497.7,1,1,1,1,0.2,0.3,,Win
2173,2013/2014,13-04-2014 00:00,8650,8456,3,2,37868,34036,22764,94043,239856,184536,30618,156008,246575,51553,40636,31432,30509,39027,30459,31291,40196,36615,33991,37459,26181,15403,79.72727273,83.18181818,72.45454545,76.18181818,65.27272727,70.90909091,53.09090909,57.90909091,71.72727273,75.72727273,75.45454545,74,65.18181818,68.09090909,52.90909091,61.81818182,60.63636364,62.81818182,59.81818182,57.72727273,57.36363636,57.09090909,4467.1,1,1,1,1,0.5,0.6,,Win
2174,2013/2014,06-05-2014 00:00,10260,8667,3,1,182917,35327,186137,165823,118434,39618,34944,449241,144993,494435,532741,42247,24658,111865,35480,111930,21864,40055,131583,24105,32304,23293,74.45454545,70.18181818,69.36363636,63.36363636,62.27272727,57,49.45454545,50,69.27272727,63.81818182,73,68.27272727,62.72727273,64.63636364,51.45454545,56.09090909,62.09090909,55.36363636,51.27272727,56.36363636,49.36363636,54.54545455,7520.7,1,1,1,1,0.2,0.3,,Win
2175,2013/2014,12-04-2014 00:00,8466,8344,0,1,278285,425255,114268,26552,362694,46893,46008,23792,37234,190872,39225,32446,159882,176889,112205,150176,49970,197910,23806,149917,214123,24157,74.72727273,72.54545455,69.81818182,67.45454545,65.54545455,62,50.36363636,52.54545455,69.63636364,67.63636364,69.18181818,72.72727273,59.63636364,61,61.90909091,56.18181818,57.18181818,57.72727273,62.63636364,58.18181818,59.54545455,55.63636364,3021.2,1,1,1,1,0,0.1,,Lose
2176,2013/2014,12-04-2014 00:00,10194,10261,1,0,46518,119541,40695,47418,37194,23253,109621,25550,24213,110148,30830,24229,24228,24899,30929,109652,46810,31292,38373,308932,46700,24225,74.72727273,74.45454545,70.27272727,66.45454545,62,57.27272727,54.81818182,47.45454545,67.90909091,66.27272727,66.27272727,66.54545455,63.90909091,58.54545455,57.72727273,58.45454545,61.45454545,56.54545455,56.36363636,60.81818182,52.36363636,57.81818182,2613.7,1,1,1,1,0.4,0.5,,Win
2177,2013/2014,12-04-2014 00:00,8472,8668,0,1,37233,36786,24150,30362,196169,144996,25150,160243,24159,184822,169721,31465,77690,263653,24216,24846,251925,23782,101192,32705,24006,181276,72.54545455,77.09090909,66.09090909,70,60.36363636,63.27272727,52.72727273,52.54545455,66.72727273,71.54545455,67.90909091,72.81818182,66.27272727,64.36363636,57.18181818,57.81818182,60.18181818,61.81818182,56.18181818,59.36363636,55.27272727,55.90909091,4109,1,1,1,1,0.5,0.6,,Lose
2178,2013/2014,13-04-2014 00:00,10003,8455,0,1,37193,89185,74663,24948,276121,23882,127130,23305,38831,2802,143365,30859,31306,23783,30627,72541,79574,115067,292462,94086,178812,35411,76.36363636,81,71.09090909,70.54545455,64.81818182,64.36363636,46.81818182,51.18181818,71.27272727,71.90909091,72.45454545,74.90909091,61.63636364,68.63636364,56.54545455,65.54545455,58.63636364,62.18181818,58.63636364,61.81818182,54.63636364,59,2040.7,1,1,1,1,0.2,0.3,,Lose
2179,2013/2014,12-04-2014 00:00,8659,8586,3,3,24147,23922,32441,26527,23787,41232,71502,32734,23257,33468,196308,26295,111800,26108,177837,46353,30895,114971,110189,157723,30960,194165,74,77.36363636,68.36363636,71.27272727,62.81818182,60.54545455,56.72727273,47.27272727,67.90909091,72.45454545,66.54545455,78.45454545,65.27272727,70.54545455,57.45454545,55.27272727,62.72727273,60.90909091,59.45454545,53.18181818,55.63636364,49.36363636,2519.4,1,1,1,1,0.4,0.5,,Tie
2180,2013/2014,19-04-2014 00:00,10252,8466,0,0,69650,183500,30602,139673,46010,182223,78324,26539,139671,23264,184360,30974,157838,26552,114268,362694,279490,166676,46893,37234,23792,39225,73.18181818,75.90909091,65.18181818,69.09090909,59.72727273,65.45454545,53.36363636,52.63636364,65.81818182,69.90909091,72.18181818,69.09090909,67.54545455,61.81818182,56,64.90909091,60.90909091,56.18181818,55.72727273,64.09090909,52.27272727,61.27272727,3608.1,1,1,1,1,0.1,0.2,,Tie
2181,2013/2014,19-04-2014 00:00,8344,10194,1,1,32446,159882,176889,112205,150176,49970,23806,214123,149917,197910,24157,46518,119541,40695,47418,37194,23253,109621,25550,24213,110148,30830,72.54545455,74.81818182,67.45454545,70.27272727,62,62,52.54545455,54.81818182,67.63636364,67.90909091,72.72727273,66.27272727,61,63.90909091,56.18181818,57.72727273,57.72727273,61.45454545,58.18181818,56.36363636,55.63636364,52.36363636,2743,1,1,1,1,0,0.1,,Tie
2182,2013/2014,19-04-2014 00:00,8455,8472,1,2,30633,31306,23783,30627,72541,79574,115067,94086,128864,292462,33639,37233,188540,30362,24150,196169,25150,24159,35443,160243,184822,169721,80.81818182,72.45454545,70.18181818,65.09090909,65.36363636,60.36363636,51.90909091,55.36363636,72.27272727,66,74,68.27272727,68.09090909,62.63636364,63.90909091,57.90909091,60.90909091,59.72727273,62.27272727,55.72727273,58.81818182,54.27272727,4148.2,1,1,1,1,0.5,0.6,,Lose
2183,2013/2014,20-04-2014 00:00,8668,10260,2,0,31465,77690,263653,24216,24846,101192,23782,215384,26151,181276,32705,182917,165823,186137,43248,118434,34944,24148,40945,41468,144993,30829,77.63636364,80,71.63636364,75.27272727,65.90909091,68.63636364,51.36363636,54.45454545,71.63636364,73.72727273,73.45454545,72.36363636,65.72727273,66.18181818,57,59.45454545,61.45454545,63,61.63636364,56.63636364,58.90909091,53.18181818,3773.2,1,1,1,1,0.5,0.6,,Win
2184,2013/2014,20-04-2014 00:00,8667,9825,0,3,24227,111930,24658,163200,24105,131583,24656,115681,32304,8922,23293,169718,26111,35606,46539,38521,24011,75489,37436,36378,32118,46469,71.63636364,80.81818182,63.63636364,75.45454545,58.54545455,67.27272727,49.90909091,61.27272727,65.90909091,73.36363636,68.90909091,63.63636364,64.63636364,70.81818182,55.54545455,58.27272727,57.09090909,66.72727273,53.36363636,57.90909091,51.18181818,54.90909091,2411.7,1,1,1,1,0.2,0.3,,Lose
2185,2013/2014,21-04-2014 00:00,8456,8659,3,1,31432,30509,39027,30459,31291,41467,37412,40196,26181,15403,37459,24147,22964,169162,26527,23787,71502,33468,23257,41232,196308,32734,83,73.54545455,76,67.63636364,69.45454545,62.45454545,58.18181818,54.27272727,75.36363636,66.81818182,72.27272727,68.45454545,68.36363636,64,61.18181818,57.72727273,63.72727273,63.90909091,57.63636364,59.27272727,56.63636364,55.54545455,4708,1,1,1,1,0.4,0.5,,Win
2186,2013/2014,19-04-2014 00:00,10261,10003,1,2,24229,24899,30929,308932,109652,46810,38373,31292,150201,46700,24225,37193,89185,193223,24948,276121,127130,23882,2802,24123,38831,143365,74.63636364,76.18181818,67.27272727,71.09090909,57.90909091,65,48.54545455,50.72727273,67.63636364,71.54545455,66.90909091,70.90909091,61.81818182,65.36363636,54.90909091,56.18181818,59.09090909,57.18181818,57.18181818,58.18181818,54.18181818,54.27272727,5039.5,1,1,1,1,0.2,0.3,,Lose
2187,2013/2014,20-04-2014 00:00,9850,8650,2,3,40602,32616,24903,34275,25667,32728,109638,46354,24583,201664,35905,37868,34036,22764,94043,239856,30618,95327,47558,246575,40636,184536,74.18181818,79.63636364,66.09090909,73.45454545,61.36363636,66.45454545,50,49.18181818,68.09090909,71.72727273,71.18181818,73.18181818,69.45454545,62.90909091,54.36363636,58.45454545,64.54545455,58.72727273,59.27272727,65.45454545,55.45454545,62.27272727,2680.5,1,1,1,1,0.2,0.3,,Lose
2188,2013/2014,19-04-2014 00:00,8586,9879,3,1,26295,111800,26108,290411,46353,30895,114971,110189,157723,30960,194165,35477,30839,26777,37604,24130,26782,23283,27339,24223,282274,71550,76.27272727,75,70.18181818,69.27272727,58.81818182,62.09090909,48.18181818,57.81818182,71.72727273,66.36363636,77.81818182,62.63636364,67.18181818,70.45454545,52.90909091,61.81818182,60.18181818,59,52.36363636,60,48.18181818,60.36363636,3580.8,1,1,1,1,0.5,0.6,,Win
2189,2013/2014,19-04-2014 00:00,8654,9826,0,1,169756,43259,109897,35110,49860,37169,40015,23538,23933,30892,47382,22998,23358,23837,23030,146830,112035,8985,35345,22929,160194,31953,74.27272727,71.72727273,64.90909091,63.81818182,63.18181818,60.09090909,47,45.36363636,66.45454545,63.36363636,69.72727273,67.18181818,70.09090909,62.81818182,61.09090909,58.09090909,61.18181818,50.36363636,59.81818182,59.90909091,59.81818182,55.63636364,3419.7,1,1,1,1,0,0.1,,Lose
2190,2013/2014,28-04-2014 00:00,9825,10261,3,0,169718,26111,35606,46539,38521,24011,75489,37436,36378,32118,46469,24229,26154,30929,24899,308932,109652,38373,46810,94550,31292,39987,80.81818182,75.81818182,75.45454545,69.90909091,67.27272727,62.63636364,61.36363636,51.09090909,73.36363636,68.63636364,62.09090909,70.45454545,70.81818182,62.54545455,58.27272727,65.18181818,66.72727273,57.27272727,57.90909091,64.09090909,54.90909091,61.27272727,6001.3,1,1,1,1,0.4,0.5,,Win
2191,2013/2014,27-04-2014 00:00,9826,8456,0,2,22998,23358,23837,23030,146830,35345,8985,22929,160194,25537,31953,31432,30509,39027,30459,16351,38807,36615,41467,26181,37412,15403,72.45454545,82.45454545,64.45454545,75.63636364,60.63636364,69.90909091,47.54545455,63.18181818,64.18181818,74,67.63636364,69.45454545,64,73.27272727,55.72727273,63.81818182,53.45454545,68.18181818,58.54545455,61.54545455,53.36363636,60.36363636,2411.4,1,1,1,1,0,0.1,,Lose
2192,2013/2014,26-04-2014 00:00,9879,8667,2,2,35477,30839,26777,37604,31290,23283,37259,24223,24130,128827,71550,24227,163200,35480,24658,111930,115681,24656,131583,24105,8922,23293,75.18181818,71.54545455,69.45454545,62.54545455,65.27272727,57.90909091,55,45.36363636,66.09090909,64.18181818,61.27272727,68,68.45454545,62.45454545,68.18181818,58.09090909,58.72727273,53.27272727,67.27272727,57.54545455,66.27272727,55.63636364,2497.7,1,1,1,1,0.2,0.3,,Tie
2193,2013/2014,27-04-2014 00:00,8650,8455,0,2,37868,34036,22764,94043,239856,95327,30618,47558,246575,40636,184536,30633,72541,31306,201934,38834,32345,115067,292462,30631,178812,35411,80.18181818,78.90909091,73.54545455,71.09090909,66.81818182,63.45454545,49.18181818,55.36363636,71.81818182,71.63636364,73.27272727,71.90909091,63.36363636,71.90909091,59,65.45454545,58.72727273,65,65.45454545,64.45454545,62.27272727,62.54545455,4467.1,1,1,1,1,0.5,0.6,,Lose
2194,2013/2014,26-04-2014 00:00,10260,9850,4,0,182917,186137,30620,30865,32569,35327,34944,160713,144993,30829,113836,40602,32616,24903,34275,25667,109638,24583,32728,46354,201664,116750,80.63636364,73.90909091,75.09090909,65.36363636,69.27272727,60.54545455,53.63636364,49.09090909,72.81818182,67.90909091,71.72727273,70.36363636,68.09090909,69.36363636,58.45454545,56.18181818,64.54545455,65.18181818,58.36363636,60.54545455,55.18181818,55.45454545,7520.7,1,1,1,1,0.2,0.3,,Win
2195,2013/2014,26-04-2014 00:00,8466,8668,2,0,30974,157838,26552,114268,362694,46008,166676,23792,39225,37234,502421,31465,77690,263653,11736,24846,101192,23782,251925,215384,32705,181276,74.63636364,76.90909091,66.45454545,70.18181818,61.54545455,63.72727273,45.54545455,51.18181818,68.63636364,71.36363636,67.36363636,72.09090909,60.36363636,65.54545455,60.63636364,55.45454545,56.09090909,60.90909091,60.18181818,58.63636364,58,56,3021.2,1,1,1,1,0.1,0.2,,Win
2196,2013/2014,26-04-2014 00:00,10194,8586,0,1,46518,119541,47418,40695,173382,25550,23253,109621,110148,24213,30830,26295,111800,24531,26108,46353,30895,110189,114971,157723,30960,194165,74.27272727,77.63636364,68.72727273,69.36363636,60.72727273,60.63636364,53,47.36363636,67.54545455,71.54545455,66.36363636,74.90909091,61.54545455,68.72727273,57.63636364,55.18181818,60.18181818,60.27272727,56.27272727,53.63636364,52.54545455,49.54545455,2613.7,1,1,1,1,0.5,0.6,,Lose
2197,2013/2014,27-04-2014 00:00,8472,8344,4,0,37233,188540,24150,30362,196169,35443,25150,160243,24159,169721,184822,32446,159882,176889,112205,150176,49970,32942,149917,23806,214123,24157,72.54545455,72.36363636,65.09090909,67.09090909,60.36363636,61.90909091,55.18181818,52.63636364,66.18181818,66.63636364,68.72727273,72,62.63636364,61.72727273,57.90909091,56.18181818,59.72727273,55.90909091,55.72727273,60.45454545,54.27272727,57.63636364,4109,1,1,1,1,0,0.1,,Win
2198,2013/2014,26-04-2014 00:00,10003,10252,4,1,37193,89185,193223,24948,276121,24123,23882,2802,127130,38831,143365,69650,183500,30602,139673,46010,26539,182223,78324,139671,23264,184360,76.18181818,73.18181818,71.09090909,65.18181818,65,59.72727273,50.72727273,53.45454545,71.54545455,65.81818182,70.90909091,72.18181818,65.36363636,67.54545455,56.18181818,56,57.18181818,60.90909091,58.18181818,55.81818182,54.27272727,52.36363636,2040.7,1,1,1,1,0.2,0.3,,Win
2199,2013/2014,26-04-2014 00:00,8659,8654,1,0,24147,23922,169162,26527,22964,71502,32734,41232,33468,23257,239807,169756,30668,109897,35110,43259,37169,40015,30892,23933,23538,47382,73.18181818,73.81818182,67.90909091,64,64,62.63636364,58.63636364,45.27272727,67.63636364,66.09090909,67.72727273,67.63636364,66.90909091,68.90909091,58.27272727,61.36363636,64.27272727,59.90909091,59.09090909,60.09090909,55,60.09090909,2519.4,1,1,1,1,0.3,0.4,,Win
2200,2013/2014,04-05-2014 00:00,9825,8659,1,0,169718,26111,35606,46539,38521,23688,24011,37436,36378,32118,46469,24147,169162,42168,26527,23257,41232,24171,71502,32734,33468,239807,80.54545455,73.81818182,75.09090909,68,66.54545455,62.90909091,60,56.54545455,72.81818182,66.72727273,62.45454545,64.36363636,70.45454545,66.36363636,59.18181818,57.54545455,65.27272727,63.63636364,57.81818182,58,55.63636364,53.81818182,6001.3,1,1,1,1,0.4,0.5,,Win
2201,2013/2014,03-05-2014 00:00,10252,8667,3,1,69650,183715,30602,139673,161414,139671,182223,78324,46010,23264,184360,24227,163200,111865,24658,111930,115681,24656,131583,24105,8922,23293,73.81818182,72.27272727,64.45454545,63.36363636,58.18181818,58.72727273,49.09090909,49.90909091,64.90909091,65.27272727,71.90909091,70,66.36363636,65.90909091,58.90909091,59.54545455,57.90909091,57.09090909,57.45454545,58.54545455,54.63636364,56.54545455,3608.1,1,1,1,1,0.2,0.3,,Win
2202,2013/2014,04-05-2014 00:00,8455,9850,0,0,30633,31306,23783,30627,38834,115067,30631,292462,94086,178812,35411,40602,24903,72417,34275,32616,40100,24583,32728,46354,25667,34261,80.45454545,73.63636364,69.81818182,65.27272727,64.36363636,61.18181818,53,49.63636364,71.18181818,66.81818182,70.63636364,68.54545455,71.09090909,66,64,59.36363636,64.09090909,59.90909091,60.36363636,64.63636364,58.63636364,58.45454545,4148.2,1,1,1,1,0.2,0.3,,Tie
2203,2013/2014,05-05-2014 00:00,9826,8650,3,3,22998,23358,23837,23030,146830,35345,112035,8985,160194,22929,25537,37868,34036,22764,94043,239856,30618,95327,47558,246575,40636,51553,72,80.36363636,64.09090909,72.63636364,60.81818182,65.72727273,45.63636364,48.81818182,64.54545455,71.36363636,65.18181818,74.45454545,62.54545455,64.63636364,56.90909091,58.27272727,51.45454545,59.72727273,60.36363636,64.18181818,55.45454545,61.36363636,2411.4,1,1,1,1,0,0.1,,Tie
2204,2013/2014,03-05-2014 00:00,8668,8456,2,3,31465,263653,23268,11736,77690,24006,101192,24846,32705,215384,181276,31432,30509,39027,30459,31291,36615,26181,38807,41467,37412,15403,77,82.63636364,70.90909091,75.72727273,64.36363636,69.18181818,46.54545455,59.27272727,70.36363636,74.18181818,70.63636364,71.27272727,66,69.72727273,59.72727273,63.90909091,58.90909091,65.54545455,62.72727273,61.63636364,59.36363636,61,3773.2,1,1,1,1,0.5,0.6,,Lose
